,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,price,price-cur,locations,latitude,city,longtitude,id,date,İpoteka,Təmir
162,Yeni tikili,6 / 14,125 m²,3,var,220000,AZN,"Nəriman Nərimanov parkı ,Rəssamlıq Akademiyası ,Nəriman Nərimanov m.,Nərimanov r.",40.3991453632425,Bakı,49.87258266884759,2867258,29 Sentyabr 2022 ,,
163,Yeni tikili,5 / 17,112 m²,4,,211500,AZN,"İnşaatçılar m.,Yasamal r.",40.39336516184337,Bakı,49.79300022125244,2868006,16 Noyabr 2022 ,,
164,Köhnə tikili,6 / 9,80 m²,3,,160000,AZN,"Elmlər Akademiyası m.,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,2868072,29 Oktyabr 2022 ,,
165,Yeni tikili,18 / 19,86 m²,3,var,170000,AZN,"20 Yanvar m.,Yasamal r.",40.39181261122973,Bakı,49.80257034301758,2869990,19 Noyabr 2022 ,,
166,Yeni tikili,13 / 15,146 m²,3,,365000,AZN,"Qış parkı ,Sirk ,Bakı Musiqi Akademiyası ,Azərbaycan Dillər Universiteti ,Nəsimi r.",40.38341187453192,Bakı,49.82710719108582,2869999,28 Oktyabr 2022 ,,
167,Köhnə tikili,4 / 10,105 m²,3,var,189000,AZN,"Azərbaycan turizm institutu ,Respublika stadionu ,Gənclik m.,Nərimanov r.",40.38781667161964,Bakı,49.85220193862915,2870028,03 Oktyabr 2022 ,,
168,Yeni tikili,4 / 10,222 m²,4,,332000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.39191406174614,Bakı,49.85721361119226,2870066,24 Oktyabr 2022 ,,
169,Köhnə tikili,5 / 5,42 m²,1,,90000,AZN,"Space TV ,Texniki Universiteti ,Memarlıq və İnşaat Universiteti ,Yasamal r.,Yasamal q.",40.38046156179651,Bakı,49.81176495552063,2872231,31 Oktyabr 2022 ,,
170,Köhnə tikili,2 / 5,70 m²,3,,200000,AZN,"Pedaqoji Universiteti ,Sahil bağı ,Malokan bağı ,Milli Konservatoriya ,Nizami kinoteatrı ,Neft Akademiyası ,Sahil m.,Bakı Musiqi Akademiyası ,28 May m.,Səbail r.",40.40554735588255,Bakı,49.87506508827209,2873350,04 Noyabr 2022 ,,
171,Yeni tikili,11 / 20,140 m²,3,var,355000,AZN,"Tibb Universiteti ,İdman kompleksi ,Nəsimi r.",40.37738239264175,Bakı,49.82495069503784,2873369,03 Oktyabr 2022 ,,
172,Köhnə tikili,10 / 10,90 m²,3,var,156000,AZN,"Azərbaycan turizm institutu ,Respublika stadionu ,Gənclik m.,Nərimanov r.",40.40210780478213,Bakı,49.85758781433109,2874026,17 Noyabr 2022 ,,
173,Yeni tikili,7 / 17,86 m²,3,,139000,AZN,"Nəsimi r.,3-cü mikrorayon q.",40.37005679625383,Bakı,49.82993423938751,2874122,03 Oktyabr 2022 ,,
174,Yeni tikili,6 / 17,145 m²,4,var,192000,AZN,"Neftçilər m.,Xalqlar Dostluğu m.,Nizami r.,8-ci kilometr q.",40.40358409716966,Bakı,49.95104156318939,2876982,11 Oktyabr 2022 ,,
175,Köhnə tikili,2 / 5,65 m²,2,,94000,AZN,"Sabunçu r.,Bakıxanov q.",40.421,Bakı,49.963,2877177,12 Oktyabr 2022 ,,
176,Yeni tikili,10 / 12,175 m²,4,,315000,AZN,"Memar Əcəmi m.,20 Yanvar m.,Nəsimi r.,5-ci mikrorayon q.",40.40820637498229,Bakı,49.81199559049071,2877289,28 Oktyabr 2022 ,,
177,Yeni tikili,2 / 17,152 m²,3,,275000,AZN,"Zərifə Əliyeva adına park ,Nəsimi m.,Binəqədi r.,9-cu mikrorayon q.",40.40718945487256,Bakı,49.81836318969727,2879976,11 Yanvar 2023 ,,
178,Yeni tikili,12 / 21,160 m²,5,var,223000,AZN,Yasamal r.,40.4053327515815,Bakı,49.81380344106,2880965,20 Oktyabr 2022 ,,
179,Yeni tikili,12 / 17,69 m²,2,var,160000,AZN,"Səbail r.,Bayıl q.",40.37660389427779,Bakı,49.8131650686264,2881988,31 Oktyabr 2022 ,,
180,Yeni tikili,11 / 15,90 m²,3,var,146000,AZN,"Həzi Aslanov m.,Xətai r.",40.36933859984222,Bakı,49.94940511869,2882297,17 Oktyabr 2022 ,,
181,Yeni tikili,4 / 14,105 m²,3,var,180000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.40952590477563,Bakı,49.84445571899418,2884944,11 Yanvar 2023 ,,
182,Yeni tikili,15 / 15,58 m²,2,,71000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.38324980210671,Bakı,49.95408990661755,2887967,29 Oktyabr 2022 ,,
183,Yeni tikili,3 / 16,71 m²,3,,123000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.38754557710276,Bakı,49.9553973462053,2888339,08 Oktyabr 2022 ,,
184,Yeni tikili,14 / 18,125 m²,3,var,260000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.39207450867706,Bakı,49.91632254003383,2890032,03 Oktyabr 2022 ,var,var
185,Yeni tikili,5 / 19,179 m²,4,,265000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.37375136672051,Bakı,49.95380401611332,2892154,14 Noyabr 2022 ,,
186,Köhnə tikili,4 / 4,100 m²,3,,184900,AZN,"Dostluq kinoteatrı ,Koala parkı ,Zoopark ,Nəsimi bazarı ,Nəsimi r.",40.38816806232006,Bakı,49.83243942260742,2892983,19 Yanvar 2023 ,,
187,Yeni tikili,12 / 17,76.7 m²,1,,129000,AZN,"Nəsimi bazarı ,Koala parkı ,Park Zorge ,Nəsimi r.",40.40761426997893,Bakı,49.80840682983398,2895013,11 Dekabr 2022 ,,
188,Yeni tikili,4 / 15,145 m²,3,,350000,AZN,"Beşmərtəbə ,Qış parkı ,Nizami m.,Yasamal r.",40.38602700216489,Bakı,49.86655712127686,2896947,15 Dekabr 2022 ,,
189,Yeni tikili,4 / 6,52 m²,2,,115000,AZN,"Dostluq kinoteatrı ,Koala parkı ,Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,Nəsimi r.",40.37005679625383,Bakı,49.82993423938751,2897962,26 Sentyabr 2022 ,,
190,Yeni tikili,8 / 18,100 m²,3,,248000,AZN,"Cavanşir körpüsü ,Şah İsmayıl Xətai m.,Xətai r.",40.38049396612455,Bakı,49.86279668322823,2898038,08 Noyabr 2022 ,,
191,Yeni tikili,9 / 18,69 m²,2,yoxdur,115000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.38460247672974,Bakı,49.84539085187959,2898297,21 Oktyabr 2022 ,,
192,Yeni tikili,4 / 20,305 m²,3,,600000,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,2901846,20 Oktyabr 2022 ,,
193,Yeni tikili,6 / 18,255 m²,4,,561000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.3765957210189,Bakı,49.85243260860443,2906854,15 Noyabr 2022 ,,
194,Yeni tikili,8 / 14,220 m²,4,,420000,AZN,"Neft Akademiyası ,28 May m.,Bakı Musiqi Akademiyası ,Milli Konservatoriya ,Nəsimi r.",40.40554735588255,Bakı,49.87506508827209,2908844,08 Noyabr 2022 ,,
195,Yeni tikili,4 / 13,90 m²,2,var,216000,AZN,"Azərbaycan Dillər Universiteti ,Bakı Slavyan Universiteti ,Sirk ,Zabitlər parkı ,Nəsimi r.",40.38532669846311,Bakı,49.84100777403675,2910068,02 Noyabr 2022 ,,
196,Yeni tikili,7 / 17,151 m²,4,,375000,AZN,"Azərbaycan turizm institutu ,Nərimanov r.",40.38264366149726,Bakı,49.87209320068359,2910821,06 Oktyabr 2022 ,,
197,Yeni tikili,14 / 17,155 m²,4,,380000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Texniki Universiteti ,Yasamal r.",40.3651072257085,Bakı,49.81950849294662,2911820,23 Noyabr 2022 ,,
198,Yeni tikili,3 / 13,52.8 m²,2,,125000,AZN,"Yasamal bazarı ,ASAN Xidmət №3 ,İnşaatçılar m.,Yasamal r.,Yasamal q.",40.37533198376934,Bakı,49.81793688867354,2911826,26 Sentyabr 2022 ,,
199,Yeni tikili,8 / 16,111 m²,3,,239900,AZN,"Nəsimi bazarı ,Koala parkı ,Nəsimi r.",40.38816806232006,Bakı,49.83243942260742,2912807,12 Oktyabr 2022 ,,
200,Yeni tikili,15 / 19,100 m²,2,,230000,AZN,"İnşaatçılar m.,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,2920051,18 Mart 2023 ,,
201,Yeni tikili,12 / 22,70 m²,2,,115000,AZN,"Zərifə Əliyeva adına park ,Nəsimi m.,Binəqədi r.,9-cu mikrorayon q.",40.42318638951735,Bakı,49.81812489508458,2920059,11 Noyabr 2022 ,,
202,Yeni tikili,6 / 7,158.8 m²,5,yoxdur,571680,AZN,"Xətai r.,Ağ şəhər q.",40.37554953569629,Bakı,49.86273765563968,2931824,01 Mart 2023 ,,
203,Yeni tikili,17 / 18,92 m²,2,,160000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,2931843,21 Yanvar 2023 ,,
204,Yeni tikili,14 / 16,182 m²,4,yoxdur,330000,AZN,Nərimanov r.,40.37024250177031,Bakı,49.97394200996779,2931850,16 Mart 2023 ,,
205,Köhnə tikili,1 / 5,50 m²,2,,122000,AZN,Nərimanov r.,40.38816806232006,Bakı,49.83243942260742,2933827,10 Fevral 2023 ,,
206,Yeni tikili,5 / 19,88 m²,2,,120000,AZN,"Ukrayna dairəsi ,Həzi Aslanov m.,Əhmədli m.,Xətai r.",40.37613086332457,Bakı,49.91559462210881,2935059,10 Noyabr 2022 ,,
207,Yeni tikili,9 / 22,93 m²,3,var,118000,AZN,Yasamal r.,40.39414959485713,Bakı,49.7993946075439,2935060,07 Oktyabr 2022 ,,
208,Yeni tikili,2 / 12,117 m²,3,var,139000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.37613086332457,Bakı,49.91559462210881,2936887,14 Noyabr 2022 ,,
209,Yeni tikili,12 / 17,150 m²,3,,299000,AZN,"Yasamal r.,Yasamal q.",40.38341187453192,Bakı,49.82710719108582,2941803,20 Yanvar 2023 ,,
210,Köhnə tikili,3 / 9,40 m²,1,,85000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.40718945487256,Bakı,49.81836318969727,2941824,14 Oktyabr 2022 ,,
211,Köhnə tikili,6 / 9,60 m²,2,,74000,AZN,"Suraxanı r.,Qaraçuxur q.",40.41932422288878,Bakı,49.92522239685059,2941832,03 Dekabr 2022 ,,
212,Yeni tikili,7 / 12,92 m²,3,var,163500,AZN,Nizami r.,40.38816806232006,Bakı,49.83243942260742,2946799,14 Dekabr 2022 ,,
213,Köhnə tikili,2 / 4,65 m²,2,,145000,AZN,"Fontanlar bağı ,Nizami kinoteatrı ,Sahil m.,Xalça Muzeyi ,Malokan bağı ,Səbail r.",40.39414959485713,Bakı,49.7993946075439,2948773,04 Noyabr 2022 ,,
214,Yeni tikili,2 / 14,107 m²,3,,110000,AZN,"Abşeron r.,Masazır q.",40.4053327515815,Bakı,49.81380344106,2960020,27 Oktyabr 2022 ,,
215,Köhnə tikili,8 / 9,60 m²,2,,122000,AZN,"Neftçi bazası ,ASAN Xidmət №1 ,TQDK ,Nərimanov r.",40.3863886681378,Bakı,49.80817391355895,2961772,26 Sentyabr 2022 ,,
216,Yeni tikili,5 / 18,116 m²,3,,205000,AZN,"Zərifə Əliyeva adına park ,Nəsimi r.",40.37620916175648,Bakı,49.81580107043555,2961805,26 Sentyabr 2022 ,,
217,Köhnə tikili,8 / 9,60 m²,2,,119900,AZN,"Tibb Universiteti ,Nəsimi r.",40.38816806232006,Bakı,49.83243942260742,2961810,26 Sentyabr 2022 ,,
218,Yeni tikili,9 / 15,79 m²,2,,155000,AZN,"Nəriman Nərimanov parkı ,Rəssamlıq Akademiyası ,Nəriman Nərimanov m.,Nərimanov r.",40.39970815021334,Bakı,49.87604050279172,2961821,30 Sentyabr 2022 ,,
219,Köhnə tikili,5 / 5,80 m²,3,var,90000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.38274990424748,Bakı,49.8084390163422,2961822,27 Oktyabr 2022 ,,
220,Yeni tikili,7 / 16,160 m²,4,,260000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.38264366149726,Bakı,49.87209320068359,2961826,26 Oktyabr 2022 ,,
221,Köhnə tikili,4 / 4,63 m²,3,,58000,AZN,Gəncə,40.68886968646975,Gəncə,46.38651383087797,2964770,28 Sentyabr 2022 ,,
222,Yeni tikili,12 / 16,84 m²,2,,155000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.40606433283491,Bakı,49.86231650326251,2964820,28 Sentyabr 2022 ,,
223,Yeni tikili,6 / 7,173 m²,4,,294100,AZN,"Ağ şəhər ,ASAN Xidmət №2 ,Xətai r.,Ağ şəhər q.",40.3813596,Bakı,49.8843435,2965011,28 Oktyabr 2022 ,,
224,Köhnə tikili,5 / 5,50 m²,2,,105000,AZN,"Dostluq kinoteatrı ,Koala parkı ,Nəsimi bazarı ,Zoopark ,Nəsimi r.",40.39989258617802,Bakı,49.83979431395813,2966766,29 Sentyabr 2022 ,,
225,Yeni tikili,6 / 18,90 m²,3,,245000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.40554735588255,Bakı,49.87506508827209,2966783,29 Sentyabr 2022 ,,
226,Köhnə tikili,5 / 5,35 m²,1,,59000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.41740284138652,Bakı,49.81411338369259,2966800,02 Oktyabr 2022 ,,
227,Yeni tikili,18 / 18,101 m²,2,,145000,AZN,Nizami r.,40.37104456957248,Bakı,49.95549254560103,2968750,03 Oktyabr 2022 ,,
228,Köhnə tikili,8 / 9,45 m²,1,,64500,AZN,"Yasamal r.,Yeni Yasamal q.",40.39717033070462,Bakı,49.79216758728027,2969746,01 Oktyabr 2022 ,,
229,Yeni tikili,6 / 16,90 m²,2,,180000,AZN,"İncəsənət və Mədəniyyət Un. ,Dövlət Statistika Komitəsi ,Yasamal r.",40.3824001666211,Bakı,49.81830874405523,2969752,01 Oktyabr 2022 ,,
230,Yeni tikili,8 / 16,164 m²,4,,400000,AZN,"Nərimanov heykəli ,Sovetski ,Texniki Universiteti ,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,2969756,01 Oktyabr 2022 ,,
231,Yeni tikili,13 / 13,114 m²,2,,110000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39322577929642,Bakı,49.79371253967285,2969767,01 Oktyabr 2022 ,,
232,Yeni tikili,8 / 16,125 m²,3,,225000,AZN,"Rusiya səfirliyi ,Sevil Qazıyeva parkı ,Zabitlər parkı ,Nəsimi r.",40.38643399825085,Bakı,49.83413773152164,2970002,01 Oktyabr 2022 ,,
233,Yeni tikili,24 / 27,100 m²,2,var,195000,AZN,Nəsimi r.,40.39181261122973,Bakı,49.80257034301758,2970004,30 Noyabr 2022 ,,
234,Yeni tikili,13 / 19,88 m²,2,,184000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.39989258617802,Bakı,49.83979431395813,2971750,02 Oktyabr 2022 ,,
235,Köhnə tikili,4 / 5,90 m²,4,,110000,AZN,Binəqədi r.,40.38613323957885,Bakı,49.82919931411747,2971751,04 Oktyabr 2022 ,,
236,Yeni tikili,3 / 13,136 m²,3,,136000,AZN,"Neapol dairəsi ,Xətai r.",40.37909785041292,Bakı,49.9633351585158,2971753,18 Oktyabr 2022 ,,
237,Köhnə tikili,8 / 9,88 m²,3,,91500,AZN,Xətai r.,40.39989258617802,Bakı,49.83979431395813,2971762,02 Oktyabr 2022 ,,
238,Köhnə tikili,9 / 9,45 m²,1,var,84000,AZN,"Təhsil Nazirliyi ,Xətai r.",40.38855213843042,Bakı,49.87120270729065,2971775,20 Oktyabr 2022 ,var,var
239,Yeni tikili,2 / 17,125 m²,3,,158000,AZN,"Həzi Aslanov m.,Xətai r.",40.37024250177031,Bakı,49.97394200996779,2971785,20 Noyabr 2022 ,,
240,Yeni tikili,20 / 20,84.8 m²,2,var,118000,AZN,"Xətai r.,Əhmədli q.",40.36490694641684,Bakı,49.95941519737244,2971795,02 Oktyabr 2022 ,,
241,Yeni tikili,3 / 17,78 m²,3,,116500,AZN,"Yasamal r.,Yeni Yasamal q.",40.39414959485713,Bakı,49.7993946075439,2974744,04 Oktyabr 2022 ,,
242,Yeni tikili,7 / 11,250 m²,4,,685000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38341187453192,Bakı,49.82710719108582,2976741,Bugün 15:53 ,,
243,Köhnə tikili,3 / 5,80 m²,3,,130000,AZN,"TQDK ,Gənclik m.,Nərimanov r.",40.39989258617802,Bakı,49.83979431395813,2976743,29 Sentyabr 2022 ,,
244,Yeni tikili,18 / 20,230 m²,5,,370000,AZN,"Sirk ,Azərbaycan Dillər Universiteti ,Zabitlər parkı ,Bakı Slavyan Universiteti ,Qış parkı ,Nəsimi r.",40.4053327515815,Bakı,49.81380344106,2976744,05 Oktyabr 2022 ,,
245,Köhnə tikili,1 / 2,52 m²,2,,110000,AZN,"İçəri Şəhər m.,Dövlət İdarəçilik Akademiyası ,Qubernator parkı ,İqsadiyyat Universiteti ,Prezident parkı ,Axundov bağı ,İçəri Şəhər ,M.Ə.Sabir parkı ,Şəlalə parkı ,Azneft meydanı ,Səbail r.",40.39270174045908,Bakı,49.83329557619629,2976748,05 Oktyabr 2022 ,,
246,Köhnə tikili,3 / 4,75 m²,3,var,148000,AZN,"Rəssamlıq Akademiyası ,Montin bazarı ,Nərimanov r.",40.37024250177031,Bakı,49.97394200996779,2976767,03 Noyabr 2022 ,,
247,Köhnə tikili,3 / 4,70 m²,2,,185000,AZN,"Pedaqoji Universiteti ,Azadlıq meydanı ,Sahil bağı ,Malokan bağı ,Sahil m.,28 May m.,Nəsimi r.",40.3743627755388,Bakı,49.85069232556155,2976769,13 Oktyabr 2022 ,,
248,Yeni tikili,6 / 13,51 m²,2,var,120000,AZN,"Bakı Asiya Universiteti ,8 Noyabr m.,Nəsimi r.",40.40554735588255,Bakı,49.87506508827209,2976773,05 Oktyabr 2022 ,,
249,Yeni tikili,14 / 17,57 m²,2,,120000,AZN,"Qara Qarayev m.,Nizami r.",40.39026819642278,Bakı,49.95772004127506,2976777,05 Oktyabr 2022 ,,
250,Köhnə tikili,2 / 5,70 m²,3,var,137900,AZN,"Nəriman Nərimanov parkı ,Rəssamlıq Akademiyası ,Nəriman Nərimanov m.,Nərimanov r.",40.38816806232006,Bakı,49.83243942260742,2976778,14 Noyabr 2022 ,,
251,Yeni tikili,8 / 16,60 m²,2,var,57000,AZN,Xırdalan,40.4053327515815,Xırdalan,49.81380344106,2976781,05 Oktyabr 2022 ,,
252,Köhnə tikili,2 / 9,74 m²,2,var,84000,AZN,"Həzi Aslanov m.,Xətai r.",40.37453575810498,Bakı,49.96133073076406,2976784,05 Oktyabr 2022 ,,
253,Yeni tikili,4 / 6,75 m²,3,,68000,AZN,"Abşeron r.,Masazır q.",40.45248312837339,Bakı,49.74206189468987,2979749,07 Oktyabr 2022 ,,
254,Köhnə tikili,3 / 5,65 m²,3,,150000,AZN,"Dövlət Statistika Komitəsi ,İncəsənət və Mədəniyyət Un. ,İzmir parkı ,Nizami m.,Yasamal r.",40.40952590477563,Bakı,49.84445571899418,2980729,06 Mart 2023 ,,
255,Köhnə tikili,6 / 9,73 m²,3,,130000,AZN,"Xalqlar Dostluğu m.,Nizami r.,8-ci kilometr q.",40.39571565922569,Bakı,49.95530812944772,2981730,28 Sentyabr 2022 ,,
256,Yeni tikili,10 / 17,102 m²,3,,165000,AZN,"Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.3744844328779,Bakı,49.96192990739457,2981732,07 Dekabr 2022 ,,
257,Köhnə tikili,1 / 5,44 m²,2,,85300,AZN,Nərimanov r.,40.41119203269311,Bakı,49.83972572488123,2981733,07 Oktyabr 2022 ,,
258,Köhnə tikili,1 / 2,32 m²,1,,70000,AZN,"Nizami m.,Beşmərtəbə ,Yasamal r.",40.3792438050184,Bakı,49.82977867126465,2981757,07 Oktyabr 2022 ,,
259,Yeni tikili,14 / 17,150 m²,4,var,230000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.39816149998397,Bakı,49.84086155891422,2983716,09 Oktyabr 2022 ,var,yoxdur
260,Yeni tikili,12 / 19,92 m²,2,var,178000,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Yasamal r.",40.37005679625383,Bakı,49.82993423938751,2984758,09 Oktyabr 2022 ,,
261,Yeni tikili,18 / 18,181 m²,4,,750000,AZN,"ASAN Xidmət №2 ,Şah İsmayıl Xətai m.,Xətai r.",40.40606433283491,Bakı,49.86231650326251,2986721,11 Mart 2023 ,,
262,Yeni tikili,2 / 16,57 m²,2,,65000,AZN,Xırdalan,40.451258510205,Xırdalan,49.74407891586906,2986736,10 Oktyabr 2022 ,,
263,Yeni tikili,4 / 16,115 m²,3,,143900,AZN,Yasamal r.,40.36942330420567,Bakı,49.82101321220402,2986737,14 Fevral 2023 ,,
264,Yeni tikili,6 / 15,120 m²,3,var,205000,AZN,"Tibb Universiteti ,Nəsimi r.",40.38264366149726,Bakı,49.87209320068359,2986740,30 Sentyabr 2022 ,,
265,Yeni tikili,5 / 7,60 m²,3,yoxdur,65000,AZN,Xırdalan,40.37005679625383,Xırdalan,49.82993423938751,2986742,09 Noyabr 2022 ,,
266,Köhnə tikili,3 / 5,50 m²,2,,97000,AZN,Yasamal r.,40.38597788063404,Bakı,49.81452672760125,2986746,10 Oktyabr 2022 ,,
267,Yeni tikili,14 / 14,72 m²,1,var,125000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.38080859350129,Bakı,49.95724192764082,2988707,12 Oktyabr 2022 ,,
268,Yeni tikili,8 / 10,142 m²,3,,250000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,7-ci mikrorayon q.",40.42527440160644,Bakı,49.85134363174438,2988719,12 Oktyabr 2022 ,,
269,Yeni tikili,3 / 18,85 m²,3,var,143000,AZN,Yasamal r.,40.40210780478213,Bakı,49.85758781433109,2988722,16 Oktyabr 2022 ,,
270,Yeni tikili,19 / 27,148 m²,3,,243000,AZN,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.37224994422943,Bakı,49.83342432222912,2991725,13 Oktyabr 2022 ,,
271,Yeni tikili,8 / 16,171 m²,3,,315000,AZN,"Nizami m.,Beşmərtəbə ,Yasamal r.",40.37825999271828,Bakı,49.83130026898243,2991726,05 Oktyabr 2022 ,,
272,Köhnə tikili,9 / 9,80 m²,3,,140000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Bakı Dövlət Universiteti ,Yasamal r.",40.4007188626008,Bakı,49.84215974807739,2991729,29 Dekabr 2022 ,,
273,Köhnə tikili,4 / 5,75 m²,3,,134000,AZN,"Zərifə Əliyeva adına park ,Binəqədi r.,6-cı mikrorayon q.",40.38373468484185,Bakı,49.81024682521824,2991738,26 Sentyabr 2022 ,,
274,Yeni tikili,3 / 16,86 m²,3,,143000,AZN,"Yasamal r.,Yeni Yasamal q.",40.38984280024493,Bakı,49.78724305152893,2991740,13 Oktyabr 2022 ,,
275,Yeni tikili,14 / 19,113 m²,3,,210000,AZN,"ASAN Xidmət №3 ,Yasamal bazarı ,Yasamal r.,Yasamal q.",40.37649764183499,Bakı,49.84163403511051,2991742,13 Oktyabr 2022 ,,
276,Yeni tikili,17 / 18,128 m²,3,,220000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.39584916837152,Bakı,49.85226631164551,2991744,13 Oktyabr 2022 ,,
277,Yeni tikili,17 / 18,110 m²,3,var,134000,AZN,Nəsimi r.,40.39989258617802,Bakı,49.83979431395813,2991750,12 Noyabr 2022 ,,
278,Köhnə tikili,2 / 9,70 m²,3,var,102000,AZN,"Həzi Aslanov m.,Suraxanı r.,Günəşli q.",40.4053327515815,Bakı,49.81380344106,2991751,13 Oktyabr 2022 ,,
279,Köhnə tikili,4 / 5,55 m²,2,var,125000,AZN,"Beşmərtəbə ,Nizami m.,Yasamal r.",40.39989258617802,Bakı,49.83979431395813,2991754,24 Noyabr 2022 ,,
280,Yeni tikili,3 / 16,87.4 m²,2,,172000,AZN,"Dostluq kinoteatrı ,Bakı Slavyan Universiteti ,Zoopark ,Azərbaycan Dillər Universiteti ,Nəsimi r.",40.38762332362457,Bakı,49.84540706670059,2996698,16 Oktyabr 2022 ,,
281,Köhnə tikili,2 / 9,110 m²,4,var,160000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.37005679625383,Bakı,49.82993423938751,2996705,16 Oktyabr 2022 ,,
282,Yeni tikili,8 / 15,135 m²,3,,275000,AZN,"Dövlət Statistika Komitəsi ,M.Hüseynzadə parkı ,İzmir parkı ,Nizami m.,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,2998664,17 Oktyabr 2022 ,,
283,Köhnə tikili,7 / 9,72 m²,3,,95000,AZN,"Suraxanı r.,Yeni Günəşli q.",40.40554735588255,Bakı,49.87506508827209,2998666,17 Oktyabr 2022 ,,
284,Köhnə tikili,3 / 5,89 m²,3,,180000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,İncəsənət və Mədəniyyət Un. ,Yasamal r.",40.39584916837152,Bakı,49.85226631164551,2998673,17 Oktyabr 2022 ,,
285,Yeni tikili,5 / 15,96 m²,2,,101990,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.39045008382347,Bakı,49.830508675731,2999657,18 Oktyabr 2022 ,,
286,Yeni tikili,6 / 24,157.6 m²,3,,195000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38372589241769,Bakı,49.86829081925136,2999671,18 Oktyabr 2022 ,,
